model_key,system,case_id,series,model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w,tokens/s/gpu_cluster
llama31_70b,rtx_pro_6000_server,llama31_70b__rtx_pro_6000_server__analytical__standard,ANALYTICAL-standard,meta-llama/Meta-Llama-3.1-70B,4096,1024,0,180,2.843,1,1,3,36,36,5,1709.483,48.898,51732.137,2.843,0.089,2911.334,90.979,20.451,1.053,0.72,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,rtx_pro_6000_server,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,51.6,sglang,0.5.10,rtx_pro_6000_server,0.0,90.979
llama31_70b,rtx_pro_6000_server,llama31_70b__rtx_pro_6000_server__analytical__standard,ANALYTICAL-standard,meta-llama/Meta-Llama-3.1-70B,4096,1024,0,140,2.82,1,1,3,28,28,5,1709.483,44.644,47380.295,2.82,0.088,2887.475,90.234,22.4,1.053,0.613,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,rtx_pro_6000_server,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,48.475,sglang,0.5.10,rtx_pro_6000_server,0.0,90.234
llama31_70b,rtx_pro_6000_server,llama31_70b__rtx_pro_6000_server__analytical__standard,ANALYTICAL-standard,meta-llama/Meta-Llama-3.1-70B,4096,1024,0,40,1.127,1,1,1,40,40,1,1438.067,29.879,32004.284,1.127,0.07,1153.843,72.115,33.468,1.252,1.309,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,28.923,sglang,0.5.10,rtx_pro_6000_server,0.0,72.115
llama31_70b,rtx_pro_6000_server,llama31_70b__rtx_pro_6000_server__analytical__standard,ANALYTICAL-standard,meta-llama/Meta-Llama-3.1-70B,4096,1024,0,24,0.885,1,1,1,24,24,1,1438.067,24.389,26388.014,0.885,0.055,906.281,56.643,41.002,1.252,0.962,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,25.798,sglang,0.5.10,rtx_pro_6000_server,0.0,56.643
llama31_70b,rtx_pro_6000_server,llama31_70b__rtx_pro_6000_server__analytical__standard,ANALYTICAL-standard,meta-llama/Meta-Llama-3.1-70B,4096,1024,0,24,1.127,1,1,1,8,8,3,1438.067,18.948,20821.871,1.127,0.035,1153.843,36.058,52.777,1.252,0.413,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,22.673,sglang,0.5.10,rtx_pro_6000_server,0.0,36.058
llama31_70b,rtx_pro_6000_server,llama31_70b__rtx_pro_6000_server__analytical__standard,ANALYTICAL-standard,meta-llama/Meta-Llama-3.1-70B,4096,1024,0,15,0.751,1,1,1,5,5,3,1438.067,17.937,19787.618,0.751,0.023,768.737,24.023,55.751,1.252,0.272,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,22.087,sglang,0.5.10,rtx_pro_6000_server,0.0,24.023
llama31_70b,rtx_pro_6000_server,llama31_70b__rtx_pro_6000_server__analytical__standard,ANALYTICAL-standard,meta-llama/Meta-Llama-3.1-70B,4096,1024,0,3,0.16,1,1,1,1,1,3,1438.067,16.842,18667.433,0.16,0.005,163.922,5.123,59.377,1.252,0.058,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.306,sglang,0.5.10,rtx_pro_6000_server,0.0,5.123
llama31_70b,rtx_pro_6000_server,llama31_70b__rtx_pro_6000_server__silicon,SILICON,meta-llama/Meta-Llama-3.1-70B,4096,1024,0,160,1.59,1,1,3,32,32,5,3054.908,89.306,94414.946,1.59,0.099,1628.467,101.779,11.197,0.589,0.35,16,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,71.477,sglang,0.5.10,rtx_pro_6000_server,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,95.342,sglang,0.5.10,rtx_pro_6000_server,0.0,101.779
llama31_70b,rtx_pro_6000_server,llama31_70b__rtx_pro_6000_server__silicon,SILICON,meta-llama/Meta-Llama-3.1-70B,4096,1024,0,220,2.53,1,1,5,20,20,11,3054.908,78.197,83050.439,2.53,0.079,2590.72,80.96,12.788,0.589,0.25,32,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,71.477,sglang,0.5.10,rtx_pro_6000_server,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,85.967,sglang,0.5.10,rtx_pro_6000_server,0.0,80.96
llama31_70b,rtx_pro_6000_server,llama31_70b__rtx_pro_6000_server__silicon,SILICON,meta-llama/Meta-Llama-3.1-70B,4096,1024,0,176,2.247,1,1,5,16,16,11,3054.908,70.403,75077.177,2.247,0.07,2300.559,71.892,14.204,0.589,0.222,32,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,71.477,sglang,0.5.10,rtx_pro_6000_server,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,82.842,sglang,0.5.10,rtx_pro_6000_server,0.0,71.892
llama31_70b,rtx_pro_6000_server,llama31_70b__rtx_pro_6000_server__silicon,SILICON,meta-llama/Meta-Llama-3.1-70B,4096,1024,0,42,0.53,1,1,1,14,14,3,3054.908,68.943,73583.597,0.53,0.066,542.822,67.853,14.505,0.589,0.199,8,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,71.477,sglang,0.5.10,rtx_pro_6000_server,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,81.28,sglang,0.5.10,rtx_pro_6000_server,0.0,67.853
llama31_70b,rtx_pro_6000_server,llama31_70b__rtx_pro_6000_server__silicon,SILICON,meta-llama/Meta-Llama-3.1-70B,4096,1024,0,117,1.59,1,1,3,9,9,13,3054.908,64.511,69049.661,1.59,0.05,1628.467,50.89,15.501,0.589,0.136,32,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,71.477,sglang,0.5.10,rtx_pro_6000_server,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,77.373,sglang,0.5.10,rtx_pro_6000_server,0.0,50.89
llama31_70b,rtx_pro_6000_server,llama31_70b__rtx_pro_6000_server__silicon,SILICON,meta-llama/Meta-Llama-3.1-70B,4096,1024,0,22,0.396,1,1,1,22,22,1,3561.653,49.975,54686.078,0.396,0.049,405.094,50.637,20.01,0.505,0.43,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.216,sglang,0.5.10,rtx_pro_6000_server,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,46.131,sglang,0.5.10,rtx_pro_6000_server,0.0,50.637
llama31_70b,rtx_pro_6000_server,llama31_70b__rtx_pro_6000_server__silicon,SILICON,meta-llama/Meta-Llama-3.1-70B,4096,1024,0,28,0.446,1,1,1,28,28,1,3635.318,39.692,44240.234,0.446,0.028,456.192,28.512,25.194,0.495,0.69,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,26.579,sglang,0.5.10,rtx_pro_6000_server,0.0,28.512
llama31_70b,rtx_pro_6000_server,llama31_70b__rtx_pro_6000_server__silicon,SILICON,meta-llama/Meta-Llama-3.1-70B,4096,1024,0,16,0.423,1,1,1,16,16,1,3635.318,34.003,38420.387,0.423,0.026,433.357,27.085,29.409,0.495,0.46,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,24.236,sglang,0.5.10,rtx_pro_6000_server,0.0,27.085
llama31_70b,rtx_pro_6000_server,llama31_70b__rtx_pro_6000_server__silicon,SILICON,meta-llama/Meta-Llama-3.1-70B,4096,1024,0,10,0.303,1,1,1,10,10,1,3635.318,29.715,34033.763,0.303,0.019,309.944,19.372,33.653,0.495,0.329,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,23.064,sglang,0.5.10,rtx_pro_6000_server,0.0,19.372
llama31_70b,rtx_pro_6000_server,llama31_70b__rtx_pro_6000_server__silicon,SILICON,meta-llama/Meta-Llama-3.1-70B,4096,1024,0,3,0.108,1,1,1,1,1,3,3635.318,24.762,28966.844,0.108,0.003,110.223,3.444,40.385,0.495,0.039,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.633,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.306,sglang,0.5.10,rtx_pro_6000_server,0.0,3.444
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,192,1.757,1,1,1,192,192,1,865.463,98.276,101401.811,1.757,0.22,1799.373,224.922,10.175,2.08,1.91,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,a100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,79.94,sglang,0.5.10,a100_sxm,0.0,224.922
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,184,1.744,1,1,1,184,184,1,865.463,94.877,97924.634,1.744,0.218,1786.184,223.273,10.54,2.08,1.896,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,a100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,77.44,sglang,0.5.10,a100_sxm,0.0,223.273
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,168,1.716,1,1,1,168,168,1,865.463,88.077,90968.234,1.716,0.214,1756.979,219.622,11.354,2.08,1.865,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,a100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,72.44,sglang,0.5.10,a100_sxm,0.0,219.622
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,144,1.662,1,1,1,144,144,1,865.463,77.878,80534.657,1.662,0.208,1702.339,212.792,12.841,2.08,1.807,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,a100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,64.94,sglang,0.5.10,a100_sxm,0.0,212.792
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,136,1.642,1,1,1,136,136,1,865.463,74.478,77056.457,1.642,0.205,1681.613,210.202,13.427,2.08,1.785,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,a100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,62.44,sglang,0.5.10,a100_sxm,0.0,210.202
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,176,3.215,1,1,1,176,176,1,503.977,48.577,50198.248,3.215,0.201,3291.955,205.747,20.586,3.572,3.542,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,a100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,39.812,sglang,0.5.10,a100_sxm,0.0,205.747
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,152,3.159,1,1,1,152,152,1,503.977,43.265,44764.072,3.159,0.197,3235.103,202.194,23.113,3.572,3.434,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,a100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.062,sglang,0.5.10,a100_sxm,0.0,202.194
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,136,3.079,1,1,1,136,136,1,503.977,39.724,41141.629,3.079,0.192,3153.142,197.071,25.174,3.572,3.347,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,a100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,33.562,sglang,0.5.10,a100_sxm,0.0,197.071
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,112,2.927,1,1,1,112,112,1,503.977,34.412,35707.453,2.927,0.183,2997.699,187.356,29.06,3.572,3.182,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,a100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,29.812,sglang,0.5.10,a100_sxm,0.0,187.356
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,92,2.759,1,1,1,92,92,1,503.977,29.985,31178.632,2.759,0.172,2825.298,176.581,33.35,3.572,2.999,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,a100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,26.687,sglang,0.5.10,a100_sxm,0.0,176.581
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,68,2.478,1,1,1,68,68,1,503.977,24.673,25744.456,2.478,0.155,2537.964,158.623,40.53,3.572,2.694,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,a100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,22.937,sglang,0.5.10,a100_sxm,0.0,158.623
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,54,1.872,1,1,1,18,18,3,865.463,24.331,25756.076,1.872,0.117,1916.928,119.808,41.1,2.08,0.723,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,a100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,25.565,sglang,0.5.10,a100_sxm,0.0,119.808
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,54,3.215,1,1,1,18,18,3,503.977,13.607,14423.938,3.215,0.1,3291.955,102.874,73.494,3.572,1.293,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,a100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,15.124,sglang,0.5.10,a100_sxm,0.0,102.874
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,45,3.127,1,1,1,15,15,3,503.977,12.943,13744.666,3.127,0.098,3202.13,100.067,77.264,3.572,1.133,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,a100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,14.656,sglang,0.5.10,a100_sxm,0.0,100.067
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,30,2.269,1,1,1,10,10,3,503.977,11.887,12664.378,2.269,0.071,2323.169,72.599,84.124,3.572,0.822,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,a100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,13.874,sglang,0.5.10,a100_sxm,0.0,72.599
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,15,1.25,1,1,1,5,5,3,503.977,10.784,11536.009,1.25,0.039,1280.287,40.009,92.733,3.572,0.453,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,a100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,13.093,sglang,0.5.10,a100_sxm,0.0,40.009
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,3,0.27,1,1,1,1,1,3,503.977,9.999,10732.954,0.27,0.008,276.972,8.655,100.007,3.572,0.098,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,a100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.468,sglang,0.5.10,a100_sxm,0.0,8.655
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,136,2.674,1,1,1,136,136,1,605.804,44.473,46101.683,2.674,0.334,2738.074,342.259,22.486,2.971,2.989,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,a100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,62.44,sglang,0.5.10,a100_sxm,0.0,342.259
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,116,2.642,1,1,1,116,116,1,605.804,39.485,40998.959,2.642,0.33,2705.654,338.207,25.326,2.971,2.872,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,a100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,56.19,sglang,0.5.10,a100_sxm,0.0,338.207
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,96,2.502,1,1,1,96,96,1,605.804,34.497,35896.235,2.502,0.313,2562.458,320.307,28.988,2.971,2.72,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,a100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,49.94,sglang,0.5.10,a100_sxm,0.0,320.307
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,76,2.317,1,1,1,76,76,1,605.804,29.51,30794.534,2.317,0.29,2372.157,296.52,33.887,2.971,2.518,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,a100_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,43.69,sglang,0.5.10,a100_sxm,0.0,296.52
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,88,4.377,1,1,1,88,88,1,370.127,17.858,18638.861,4.377,0.274,4481.741,280.109,55.999,4.863,4.817,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,a100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,26.062,sglang,0.5.10,a100_sxm,0.0,280.109
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,80,4.284,1,1,1,80,80,1,370.127,16.793,17549.366,4.284,0.268,4387.267,274.204,59.549,4.863,4.657,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,a100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,24.812,sglang,0.5.10,a100_sxm,0.0,274.204
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,72,4.117,1,1,1,72,72,1,370.127,15.728,16459.871,4.117,0.257,4215.808,263.488,63.581,4.863,4.475,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,a100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,23.562,sglang,0.5.10,a100_sxm,0.0,263.488
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,64,3.926,1,1,1,64,64,1,370.127,14.663,15370.376,3.926,0.245,4019.855,251.241,68.198,4.863,4.267,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,a100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,22.312,sglang,0.5.10,a100_sxm,0.0,251.241
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,56,3.704,1,1,1,56,56,1,370.127,13.598,14280.881,3.704,0.231,3792.814,237.051,73.539,4.863,4.026,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,a100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.062,sglang,0.5.10,a100_sxm,0.0,237.051
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,48,3.444,1,1,1,48,48,1,370.127,12.533,13191.386,3.444,0.215,3527.148,220.447,79.786,4.863,3.744,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,a100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,19.812,sglang,0.5.10,a100_sxm,0.0,220.447
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,40,3.136,1,1,1,40,40,1,370.127,11.469,12102.914,3.136,0.196,3211.551,200.722,87.194,4.863,3.409,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,a100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,18.562,sglang,0.5.10,a100_sxm,0.0,200.722
qwen3_32b,a100_sxm,qwen3_32b__a100_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,36,2.961,1,1,1,36,36,1,370.127,10.936,11557.655,2.961,0.185,3031.613,189.476,91.439,4.863,3.218,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,a100_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,17.937,sglang,0.5.10,a100_sxm,0.0,189.476
