case,stage,kv_cache_dtype,iteration,nvtx_text,launch_index,duration_us,category,short_name,full_name,correlation_id,grid_x,grid_y,grid_z,block_x,block_y,block_z
decode_b1_step255,decode,fp8,7,aic_collect_mla::decode::fp8::b1_s255_h128_tp1::eager::iter_007,0,1.6,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",912,1,1,1,128,1,1
decode_b1_step255,decode,fp8,7,aic_collect_mla::decode::fp8::b1_s255_h128_tp1::eager::iter_007,1,1.344,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",926,1,1,1,128,1,1
decode_b1_step255,decode,fp8,7,aic_collect_mla::decode::fp8::b1_s255_h128_tp1::eager::iter_007,2,1.088,current_kv_cache_write,set_mla_kv_buffer_kernel,set_mla_kv_buffer_kernel,937,1,5,1,128,1,1
decode_b1_step255,decode,fp8,7,aic_collect_mla::decode::fp8::b1_s255_h128_tp1::eager::iter_007,3,2.88,full_kv_cache_fp8_to_bf16,at::native::direct_copy_kernel_cuda,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",947,360,1,1,128,1,1
decode_b1_step255,decode,fp8,7,aic_collect_mla::decode::fp8::b1_s255_h128_tp1::eager::iter_007,4,2.624,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",985,1,1,1,32,1,1
decode_b1_step255,decode,fp8,7,aic_collect_mla::decode::fp8::b1_s255_h128_tp1::eager::iter_007,5,13.568,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)64>, cute::C<(int)64>, cute::C<(int)64>>, (int)512, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)64>, cute::C<(int)512>, cute::C<(int)64>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)0, (bool)0>, flash::VarlenDynamicPersistentTileScheduler<(int)64, (int)64, (int)256, (int)128, (bool)0, (bool)1, (bool)1, (bool)0, (bool)1, (bool)1>>>>(T1::Params)",1001,132,1,1,384,1,1
decode_b1_step255,decode,fp8,8,aic_collect_mla::decode::fp8::b1_s255_h128_tp1::eager::iter_008,0,1.632,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",1039,1,1,1,128,1,1
decode_b1_step255,decode,fp8,8,aic_collect_mla::decode::fp8::b1_s255_h128_tp1::eager::iter_008,1,1.376,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",1053,1,1,1,128,1,1
decode_b1_step255,decode,fp8,8,aic_collect_mla::decode::fp8::b1_s255_h128_tp1::eager::iter_008,2,1.088,current_kv_cache_write,set_mla_kv_buffer_kernel,set_mla_kv_buffer_kernel,1064,1,5,1,128,1,1
decode_b1_step255,decode,fp8,8,aic_collect_mla::decode::fp8::b1_s255_h128_tp1::eager::iter_008,3,2.912,full_kv_cache_fp8_to_bf16,at::native::direct_copy_kernel_cuda,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",1074,360,1,1,128,1,1
decode_b1_step255,decode,fp8,8,aic_collect_mla::decode::fp8::b1_s255_h128_tp1::eager::iter_008,4,2.656,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",1112,1,1,1,32,1,1
decode_b1_step255,decode,fp8,8,aic_collect_mla::decode::fp8::b1_s255_h128_tp1::eager::iter_008,5,13.472,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)64>, cute::C<(int)64>, cute::C<(int)64>>, (int)512, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)64>, cute::C<(int)512>, cute::C<(int)64>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)0, (bool)0>, flash::VarlenDynamicPersistentTileScheduler<(int)64, (int)64, (int)256, (int)128, (bool)0, (bool)1, (bool)1, (bool)0, (bool)1, (bool)1>>>>(T1::Params)",1128,132,1,1,384,1,1
decode_b1_step255,decode,fp8,9,aic_collect_mla::decode::fp8::b1_s255_h128_tp1::eager::iter_009,0,1.632,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",1166,1,1,1,128,1,1
decode_b1_step255,decode,fp8,9,aic_collect_mla::decode::fp8::b1_s255_h128_tp1::eager::iter_009,1,1.376,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",1180,1,1,1,128,1,1
decode_b1_step255,decode,fp8,9,aic_collect_mla::decode::fp8::b1_s255_h128_tp1::eager::iter_009,2,1.12,current_kv_cache_write,set_mla_kv_buffer_kernel,set_mla_kv_buffer_kernel,1191,1,5,1,128,1,1
decode_b1_step255,decode,fp8,9,aic_collect_mla::decode::fp8::b1_s255_h128_tp1::eager::iter_009,3,2.88,full_kv_cache_fp8_to_bf16,at::native::direct_copy_kernel_cuda,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",1201,360,1,1,128,1,1
decode_b1_step255,decode,fp8,9,aic_collect_mla::decode::fp8::b1_s255_h128_tp1::eager::iter_009,4,2.624,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",1239,1,1,1,32,1,1
decode_b1_step255,decode,fp8,9,aic_collect_mla::decode::fp8::b1_s255_h128_tp1::eager::iter_009,5,13.536,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)64>, cute::C<(int)64>, cute::C<(int)64>>, (int)512, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)64>, cute::C<(int)512>, cute::C<(int)64>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)0, (bool)0>, flash::VarlenDynamicPersistentTileScheduler<(int)64, (int)64, (int)256, (int)128, (bool)0, (bool)1, (bool)1, (bool)0, (bool)1, (bool)1>>>>(T1::Params)",1255,132,1,1,384,1,1
