framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency,ops,mem_bytes,intensity_op,intensity_hw,rel_ratio,sol_math,sol_mem,mfu,mbu
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,32,256,1,4,3,0.0277440001567204,71303168,18268160,3.9031390134529147,625.0,0.0062450224215246635,1.42606336e-05,0.00228352,0.0005140078402337257,0.08230680461003621
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,32,256,1,4,3,0.0315466672182083,71303168,18710528,3.810858143607706,312.5,0.012194746059544658,2.85212672e-05,0.002338816,0.0009040976342356038,0.0741382911805678
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,16,256,1,8,3,0.0192640001575152,35651584,9355264,3.810858143607706,625.0,0.006097373029772329,7.1303168e-06,0.001169408,0.0003701368740499282,0.06070431844051844
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,16,256,1,8,3,0.0210986658930778,35651584,9797632,3.6387959866220734,312.5,0.011644147157190634,1.42606336e-05,0.001224704,0.0006759021481390788,0.05804651375619962
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,8,256,1,16,3,0.0172213328381379,17825792,4898816,3.6387959866220734,625.0,0.005822073578595317,3.5651584e-06,0.000612352,0.0002070198882693154,0.03555775884221353
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,8,256,1,16,3,0.0194293335080146,17825792,5341184,3.3374233128834354,312.5,0.010679754601226993,7.1303168e-06,0.0006676480000000001,0.00036698720504533747,0.034362887420950144
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,4,256,1,32,3,0.0164373330771923,8912896,2670592,3.3374233128834354,625.0,0.005339877300613497,1.7825792e-06,0.00033382400000000003,0.00010844698416882642,0.020308890647424985
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,4,256,1,32,3,0.0208053328096866,8912896,3112960,2.863157894736842,312.5,0.009162105263157895,3.5651584e-06,0.00038911999999999996,0.00017135791254154438,0.01870289716388639
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,2,256,1,64,3,0.0173226669430732,4456448,1556480,2.863157894736842,625.0,0.0045810526315789475,8.912896e-07,0.00019455999999999998,5.145221592777891e-05,0.011231526914381883
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,2,256,1,64,3,0.0198293328285217,4456448,1998848,2.2295081967213113,312.5,0.0071344262295081964,1.7825792e-06,0.00024985599999999996,8.989607544616988e-05,0.012600323074945685
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,1,256,1,128,3,0.0159946667651335,2228224,999424,2.2295081967213113,625.0,0.0035672131147540982,4.456448e-07,0.00012492799999999998,2.7862087190928758e-05,0.007810603486427638
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,1,256,1,128,3,0.0193279994030793,2228224,1441792,1.5454545454545454,312.5,0.004945454545454545,8.912896e-07,0.00018022400000000001,4.6113908708937636e-05,0.009324503599233714
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,128,256,1,1,7,0.0435786644617716,570425344,72335360,7.885843714609287,625.0,0.012617349943374859,0.0001140850688,0.00904192,0.0026179110858268397,0.20748501845282155
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,128,256,1,1,7,0.0295573323965072,570425344,73367552,7.774899508709245,312.5,0.024879678427869582,0.0002281701376,0.009170943999999999,0.007719578158784144,0.31027644433446006
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,64,256,1,2,7,0.0254613334933916,285212672,36683776,7.774899508709245,625.0,0.012439839213934791,5.70425344e-05,0.004585471999999999,0.002240359265346616,0.18009551625370063
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,64,256,1,2,7,0.0231413344542185,285212672,37715968,7.562119895742832,312.5,0.024198783666377063,0.0001140850688,0.004714496,0.004929926103686865,0.2037261943267313
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,32,256,1,4,7,0.027338666220506,142606336,18857984,7.562119895742832,625.0,0.012099391833188531,2.85212672e-05,0.002357248,0.0010432574497217777,0.08622395770836441
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,32,256,1,4,7,0.0314453343550364,142606336,19890176,7.169686985172982,312.5,0.02294299835255354,5.70425344e-05,0.002486272,0.001814022193434361,0.07906648318407176
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,16,256,1,8,7,0.019045333067576,71303168,9945088,7.169686985172982,625.0,0.01147149917627677,1.42606336e-05,0.001243136,0.000748773127222344,0.06527247360753141
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,16,256,1,8,7,0.0213120008508364,71303168,10977280,6.495522388059701,312.5,0.020785671641791043,2.85212672e-05,0.0013721599999999999,0.0013382726192449766,0.06438438181397449
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,8,256,1,16,7,0.0171413334707419,35651584,5488640,6.495522388059701,625.0,0.010392835820895521,7.1303168e-06,0.0006860799999999999,0.00041597211863187626,0.04002489078058322
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,8,256,1,16,7,0.0197920004526774,35651584,6520832,5.467336683417085,312.5,0.01749547738693467,1.42606336e-05,0.0008151040000000001,0.0007205251249916411,0.04118350754633978
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,4,256,1,32,7,0.0153440001110235,17825792,3260416,5.467336683417085,625.0,0.008747738693467335,3.5651584e-06,0.00040755200000000004,0.00023234869487772646,0.02656100085056731
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,4,256,1,32,7,0.0213546678423881,17825792,4292608,4.152671755725191,312.5,0.01328854961832061,7.1303168e-06,0.0005365760000000001,0.0003338996819162238,0.025126871743465833
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,2,256,1,64,7,0.01704000060757,8912896,2146304,4.152671755725191,625.0,0.006644274809160305,1.7825792e-06,0.00026828800000000004,0.0001046114516690857,0.01574460037758528
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,2,256,1,64,7,0.0210506667693456,8912896,3178496,2.804123711340206,312.5,0.00897319587628866,3.5651584e-06,0.000397312,0.00016936083018480224,0.01887408148888536
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,1,256,1,128,7,0.0151680000126361,4456448,1589248,2.804123711340206,625.0,0.00448659793814433,8.912896e-07,0.000198656,5.876118138564662e-05,0.013097046402591272
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,1,256,1,128,7,0.0212000012397766,4456448,2621440,1.7,312.5,0.0054399999999999995,1.7825792e-06,0.00032768,8.408391961107189e-05,0.015456602869682331
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,128,256,1,1,15,0.0418133338292439,1140850688,73515008,15.518609315801204,625.0,0.024829774905281925,0.0002281701376,0.009189375999999999,0.0054568750373217,0.21977142596491614
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,128,256,1,1,15,0.0297119989991188,1140850688,75726848,15.065339679792297,312.5,0.04820908697533535,0.0004563402752,0.009465856,0.015358787377905275,0.3185869789602759
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,64,256,1,2,15,0.0252533331513404,570425344,37863424,15.065339679792297,625.0,0.024104543487667676,0.0001140850688,0.004732928,0.0045176241930639785,0.18741795277621737
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,64,256,1,2,15,0.0229706664880116,570425344,40075264,14.233851185609158,312.5,0.045548323793949304,0.0002281701376,0.005009408,0.00993310915549978,0.21807847859418497
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,32,256,1,4,15,0.027168000737826,285212672,20037632,14.233851185609158,625.0,0.022774161896974652,5.70425344e-05,0.002504704,0.002099622086677129,0.09219316592967776
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,32,256,1,4,15,0.0323786661028862,285212672,22249472,12.818851251840943,312.5,0.04102032400589102,0.0001140850688,0.0027811840000000003,0.0035234641364620817,0.0858955705946172
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,16,256,1,8,15,0.0189280000825723,142606336,11124736,12.818851251840943,625.0,0.02051016200294551,2.85212672e-05,0.0013905920000000002,0.0015068294101636534,0.07346745530080429
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,16,256,1,8,15,0.0213226675987243,142606336,13336576,10.692874692874692,312.5,0.03421719901719902,5.70425344e-05,0.001667072,0.0026752062862628297,0.07818308812822923
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,8,256,1,16,15,0.0171466668446858,71303168,6668288,10.692874692874692,625.0,0.01710859950859951,1.42606336e-05,0.000833536,0.0008316854657043591,0.04861213013293803
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,8,256,1,16,15,0.0200533332924048,71303168,8880128,8.029520295202952,312.5,0.025694464944649446,2.85212672e-05,0.001110016,0.0014222706412007039,0.05535319160233668
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,4,256,1,32,15,0.0168746672570705,35651584,4440064,8.029520295202952,625.0,0.012847232472324723,7.1303168e-06,0.000555008,0.00042254562364851323,0.032890011491482955
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,4,256,1,32,15,0.0206453328331311,35651584,6651904,5.359605911330049,312.5,0.017150738916256156,1.42606336e-05,0.000831488,0.0006907437005382108,0.04027486535192348
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,2,256,1,64,15,0.017439999928077,17825792,3325952,5.359605911330049,625.0,0.008575369458128078,3.5651584e-06,0.000415744,0.0002044242210265369,0.023838532208402454
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,2,256,1,64,15,0.0204320003588994,17825792,5537792,3.2189349112426036,312.5,0.010300591715976332,7.1303168e-06,0.0006922240000000001,0.0003489779108629619,0.03387940426001871
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,1,256,1,128,15,0.0172213328381379,8912896,2768896,3.2189349112426036,625.0,0.005150295857988166,1.7825792e-06,0.00034611200000000004,0.0001035099441346577,0.020097863693425037
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,1,256,1,128,15,0.0214240004618962,8912896,4980736,1.7894736842105263,312.5,0.005726315789473684,3.5651584e-06,0.0006225919999999999,0.00016640955578491685,0.02906049227861599
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,128,256,1,1,31,0.0422880003849665,2281701376,75874304,30.0721226516951,625.0,0.04811539624271216,0.0004563402752,0.009484288,0.010791247423518049,0.22427846939226972
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,128,256,1,1,31,0.0298613334695498,2281701376,80445440,28.36334012219959,312.5,0.0907626883910387,0.0009126805504,0.01005568,0.03056395828172505,0.33674584593665174
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,64,256,1,2,31,0.0263466661175092,1140850688,40222720,28.36334012219959,625.0,0.04538134419551935,0.0002281701376,0.00502784,0.008660303986179299,0.1908340120748199
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,64,256,1,2,31,0.0231520012021064,1140850688,44793856,25.468910021945867,312.5,0.08150051207022678,0.0004563402752,0.005599232,0.019710619018043312,0.24184656657198922
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,32,256,1,4,31,0.0275626654426256,570425344,22396928,25.468910021945867,625.0,0.04075025603511339,0.0001140850688,0.002799616,0.004139115973289278,0.10157275992874043
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,32,256,1,4,31,0.0315519993503888,570425344,26968064,21.15188335358445,312.5,0.06768602673147024,0.0002281701376,0.003371008,0.007231558769577256,0.1068397587919721
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,16,256,1,8,31,0.0196639994780222,285212672,13484032,21.15188335358445,625.0,0.03384301336573512,5.70425344e-05,0.001685504,0.002900861264960597,0.08571521789775431
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,16,256,1,8,31,0.0212480003635088,285212672,18055168,15.796733212341199,312.5,0.05054954627949183,0.0001140850688,0.002256896,0.005369214365975308,0.10621686565273131
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,8,256,1,16,31,0.017994667092959,142606336,9027584,15.796733212341199,625.0,0.025274773139745917,2.85212672e-05,0.001128448,0.0015849844319242713,0.06271013485109386
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,8,256,1,16,31,0.0206879998246828,142606336,13598720,10.486746987951808,312.5,0.03355759036144578,5.70425344e-05,0.00169984,0.0027572764348123544,0.08216550727015791
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,4,256,1,32,31,0.017029333859682,71303168,6799360,10.486746987951808,625.0,0.01677879518072289,1.42606336e-05,0.00084992,0.0008374158212825301,0.04990917478059656
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,4,256,1,32,31,0.0212959994872411,71303168,11370496,6.270893371757925,312.5,0.020066858789625358,2.85212672e-05,0.0014213119999999999,0.0013392781689860443,0.0667407980006545
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,2,256,1,64,31,0.0171306667228539,35651584,5685248,6.270893371757925,625.0,0.010033429394812679,7.1303168e-06,0.0007106559999999999,0.00041623113188510606,0.041484433238778665
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,2,256,1,64,31,0.0214880009492238,35651584,10256384,3.476038338658147,312.5,0.01112332268370607,1.42606336e-05,0.001282048,0.0006636556668858082,0.059663437423959666
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,1,256,1,128,31,0.0172266662120819,17825792,5128192,3.476038338658147,625.0,0.005561661341853035,3.5651584e-06,0.000641024,0.0002069557949349237,0.037211146492779824
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,1,256,1,128,31,0.0211466675003369,17825792,9699328,1.837837837837838,312.5,0.005881081081081082,7.1303168e-06,0.001212416,0.00033718394635402494,0.057333667348800195
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,128,256,1,1,63,0.0418506662050882,4563402752,80592896,56.62289083146981,625.0,0.09059662533035169,0.0009126805504,0.010074112,0.021808029194264927,0.24071569017879077
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,128,256,1,1,63,0.0293760001659393,4563402752,89882624,50.7706890266132,312.5,0.16246620488516222,0.0018253611008,0.011235328000000001,0.062137836686032503,0.382466228776342
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,64,256,1,2,63,0.0256213322281837,2281701376,44941312,50.7706890266132,625.0,0.08123310244258111,0.0004563402752,0.0056176640000000005,0.017810950310305156,0.2192572950527732
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,64,256,1,2,63,0.0232000003258387,2281701376,54231040,42.073716012084596,312.5,0.1346358912386707,0.0009126805504,0.00677888,0.03933967834403493,0.2921930993444905
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,32,256,1,4,63,0.0275200009346008,1140850688,27115520,42.073716012084596,625.0,0.06731794561933535,0.0002281701376,0.00338944,0.008291065764940528,0.12316278651496952
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,32,256,1,4,63,0.0316266665856043,1140850688,36405248,31.337533753375336,312.5,0.10028010801080108,0.0004563402752,0.004550656,0.014428971639006532,0.14388667827773383
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,16,256,1,8,63,0.0192373332877953,570425344,18202624,31.337533753375336,625.0,0.05014005400540054,0.0001140850688,0.002275328,0.0059303993486653755,0.11827668450509882
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,16,256,1,8,63,0.0220426668723424,570425344,27492352,20.748510131108464,312.5,0.06639523241954709,0.0002281701376,0.003436544,0.010351294556208713,0.15590418436672632
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,8,256,1,16,63,0.017354667186737,285212672,13746176,20.748510131108464,625.0,0.033197616209773545,5.70425344e-05,0.001718272,0.0032868699691108887,0.09900921645522302
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,8,256,1,16,63,0.0210186665256818,285212672,23035904,12.38122332859175,312.5,0.0396199146514936,0.0001140850688,0.002879488,0.005427797651226085,0.1369967022637558
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,4,256,1,32,63,0.0173333336909612,142606336,11517952,12.38122332859175,625.0,0.0198099573257468,2.85212672e-05,0.001439744,0.0016454576891272198,0.08306215213238421
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,4,256,1,32,63,0.0207520003120104,142606336,20807680,6.853543307086614,312.5,0.021931338582677165,5.70425344e-05,0.00260096,0.002748772819118846,0.12533538747561948
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,2,256,1,64,63,0.0165066669384638,71303168,10403840,6.853543307086614,625.0,0.010965669291338583,1.42606336e-05,0.00130048,0.0008639317466792707,0.07878513602098702
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,2,256,1,64,63,0.0214719995856285,71303168,19693568,3.6206322795341097,312.5,0.01158602329450915,2.85212672e-05,0.0024616959999999998,0.0013283004727277319,0.11464679803960347
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,1,256,1,128,63,0.0170826663573582,35651584,9846784,3.6206322795341097,625.0,0.005793011647254575,7.1303168e-06,0.0012308479999999999,0.00041740069441376657,0.07205245213197199
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,1,256,1,128,63,0.0205546667178471,35651584,19136512,1.8630136986301369,312.5,0.005961643835616438,1.42606336e-05,0.002392064,0.0006937905535397394,0.11637571325459785
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,128,256,1,1,127,0.0443306664625803,9126805504,90030080,101.37506824385805,625.0,0.1622001091901729,0.0018253611008,0.01125376,0.0411760356082351,0.2538594814381901
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,128,256,1,1,127,0.0318186655640602,9126805504,108756992,83.91925278698403,312.5,0.2685416089183489,0.0036507222016,0.013594624,0.1147352391083164,0.42725311571065355
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,64,256,1,2,127,0.0261333336432774,4563402752,54378496,83.91925278698403,625.0,0.13427080445917444,0.0009126805504,0.006797312,0.03492400023885893,0.2601012214049682
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,64,256,1,2,127,0.0233653336763381,4563402752,73105408,62.422232182877636,312.5,0.19975114298520844,0.0018253611008,0.009138176,0.07812262072030796,0.39109974317440044
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,32,256,1,4,127,0.027749332288901,2281701376,36552704,62.422232182877636,625.0,0.09987557149260422,0.0004563402752,0.004569088,0.016445090297993372,0.16465578171145814
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,32,256,1,4,127,0.0320053324103355,2281701376,55279616,41.2756372258447,312.5,0.13208203912270303,0.0009126805504,0.0069099520000000005,0.02851651526997631,0.21590002289020332
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,16,256,1,8,127,0.0189226667086283,1140850688,27639808,41.2756372258447,625.0,0.06604101956135151,0.0002281701376,0.0034549760000000002,0.012058032893215822,0.18258399057594832
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,16,256,1,8,127,0.0223733335733413,1140850688,46366720,24.60494699646643,312.5,0.07873583038869258,0.0004563402752,0.00579584,0.020396615180481966,0.2590512487109194
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,8,256,1,16,127,0.0175946665306886,570425344,23183360,24.60494699646643,625.0,0.03936791519434629,0.0001140850688,0.00289792,0.00648407110194518,0.16470445716862273
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,8,256,1,16,127,0.0191893329222997,570425344,41910272,13.610633307271305,312.5,0.04355402658326818,0.0002281701376,0.005238784,0.01189046740310843,0.2730050086270623
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,4,256,1,32,127,0.0167519996563593,285212672,20955136,13.610633307271305,625.0,0.02177701329163409,5.70425344e-05,0.002619392,0.003405117930404555,0.1563629449458376
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,4,256,1,32,127,0.021216000119845,285212672,39682048,7.187448389760529,312.5,0.022999834847233693,0.0001140850688,0.0049602560000000006,0.005377312790137441,0.23379788706544555
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,2,256,1,64,127,0.0174293331801891,142606336,19841024,7.187448389760529,625.0,0.011499917423616847,2.85212672e-05,0.0024801280000000003,0.0016363946288213969,0.14229620688065198
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,2,256,1,64,127,0.0204213336110115,142606336,38567936,3.697536108751062,312.5,0.011832115548003399,5.70425344e-05,0.004820992,0.0027932815499004324,0.23607625691009942
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,1,256,1,128,127,0.0168693338831265,71303168,19283968,3.697536108751062,625.0,0.005916057774001699,1.42606336e-05,0.002410496,0.0008453584296096099,0.14289218630091205
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,1,256,1,128,127,0.0201066670318444,71303168,38010880,1.8758620689655172,312.5,0.0060027586206896555,2.85212672e-05,0.00475136,0.0014184980113724857,0.23630768801586674
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,128,256,1,1,255,0.0461226652065912,18253611008,108904448,167.61125319693096,625.0,0.26817800511508955,0.0036507222016,0.013613056,0.0791524554196467,0.29514894551355225
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,128,256,1,1,255,0.0437386681636174,18253611008,146505728,124.59315589353612,312.5,0.39869809885931556,0.0073014444032,0.018313216,0.1669333957743476,0.41869624222424906
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,64,256,1,2,255,0.0296906655033429,9126805504,73252864,124.59315589353612,625.0,0.19934904942965778,0.0018253611008,0.009156608,0.06147929222382977,0.30840022763952696
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,64,256,1,2,255,0.0295146678884824,9126805504,110854144,82.33165829145729,312.5,0.2634613065326633,0.0036507222016,0.013856768,0.12369179336165367,0.469487512187368
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,32,256,1,4,255,0.0275626654426256,4563402752,55427072,82.33165829145729,625.0,0.13173065326633165,0.0009126805504,0.006928384,0.03311292778631422,0.251368432215749
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,32,256,1,4,255,0.0330240006248156,4563402752,93028352,49.053892215568865,312.5,0.15697245508982036,0.0018253611008,0.011628544,0.05527377259762853,0.3521240243455492
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,16,256,1,8,255,0.0191946662962436,2281701376,46514176,49.053892215568865,625.0,0.07848622754491018,0.0004563402752,0.005814272,0.023774327105093036,0.30291081440357487
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,16,256,1,8,255,0.021136000752449,2281701376,84115456,27.125827814569536,312.5,0.08680264900662252,0.0009126805504,0.010514431999999999,0.04318132654751391,0.4974655386867218
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,8,256,1,16,255,0.0165759995579719,1140850688,42057728,27.125827814569536,625.0,0.04340132450331126,0.0002281701376,0.0052572159999999995,0.013765090714560625,0.3171583096158835
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,8,256,1,16,255,0.0210506667693456,1140850688,79659008,14.321678321678322,312.5,0.045829370629370626,0.0004563402752,0.009957376,0.021678186263654687,0.47301950618020944
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,4,256,1,32,255,0.0170826663573582,570425344,39829504,14.321678321678322,625.0,0.022914685314685313,0.0001140850688,0.004978688,0.006678411110620265,0.2914467739314874
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,4,256,1,32,255,0.0194560003777345,570425344,77430784,7.366906474820144,312.5,0.02357410071942446,0.0002281701376,0.009678847999999999,0.011727494509155053,0.49747367455217045
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,2,256,1,64,255,0.017114666601022,285212672,38715392,7.366906474820144,625.0,0.01178705035971223,5.70425344e-05,0.004839423999999999,0.003332962057034387,0.28276472529771707
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,2,256,1,64,255,0.0196586661040782,285212672,76316672,3.7372262773722627,312.5,0.011959124087591241,0.0001140850688,0.009539584,0.0058032965307006764,0.48526100140746625
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,1,256,1,128,255,0.0173386670649051,142606336,38158336,3.7372262773722627,625.0,0.005979562043795621,2.85212672e-05,0.004769792,0.0016449515463463399,0.27509565655450263
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,1,256,1,128,255,0.0210720002651214,142606336,75759616,1.8823529411764706,312.5,0.006023529411764706,5.70425344e-05,0.009469952,0.002707029882417827,0.449409257823272
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,128,256,1,1,511,0.0561599979797999,36507222016,146653184,248.93576136744497,625.0,0.39829721818791197,0.0073014444032,0.018331648,0.13001147909275648,0.32641824536022385
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,128,256,1,1,511,0.056207999587059,36507222016,222003200,164.44457564575646,312.5,0.5262226420664207,0.0146028888064,0.0277504,0.2598008986920446,0.49370908418503995
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,fp8,64,256,1,2,511,0.0406506657600402,18253611008,111001600,164.44457564575646,625.0,0.26311132103321033,0.0036507222016,0.0138752,0.08980719339629309,0.3413277431150805
TRTLLM,1.2.0rc6,NVIDIA GB200,mla_generation,default,float16,float16,64,256,1,2,511,0.0523413320382436,18253611008,186351616,97.95252329875154,312.5,0.31344807455600493,0.0073014444032,0.023293952,0.13949672503300342,0.4450393425788265
