case_id,model_key,system,mode,bottleneck,prefill_capacity_seq_s,decode_capacity_seq_s,capacity_ratio_prefill_decode,expected_request_rate,request_rate,request_rate_relative_error,ttft,tpot,tokens/s/user,tokens/s/gpu,tokens/s/gpu_cluster,(p)bs,(p)global_bs,(p)workers,(p)seq/s/worker,(p)parallel,(d)bs,(d)global_bs,(d)workers,(d)seq/s/worker,(d)parallel,num_total_gpus
qwen3_32b__h100_sxm__empirical,qwen3_32b,h100_sxm,EMPIRICAL,decode,19.5156,19.462600000000002,1.0027231716214686,19.462600000000002,19.463,2.0552238652547332e-05,249.034,16.635,60.116,622.803,622.803,1,1,3,7.228,tp4pp1dp1etp1ep1,72,72,5,4.231,tp4pp1dp1etp1ep1,32
qwen3_32b__h100_sxm__empirical,qwen3_32b,h100_sxm,EMPIRICAL,decode,9.8001,9.58364,1.022586407669737,9.58364,9.584,3.756401534268876e-05,165.307,16.515,60.551,613.353,613.353,1,1,1,10.889,tp8pp1dp1etp1ep1,176,176,1,10.417,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__empirical,qwen3_32b,h100_sxm,EMPIRICAL,decode,9.8001,9.478760000000001,1.0339010587882802,9.478760000000001,9.479,2.5319767564324823e-05,165.307,15.939,62.739,606.641,606.641,1,1,1,10.889,tp8pp1dp1etp1ep1,168,168,1,10.303,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__empirical,qwen3_32b,h100_sxm,EMPIRICAL,decode,9.8001,9.24416,1.060139590833564,9.24416,9.244,1.7308224868570878e-05,165.307,14.788,67.624,591.626,591.626,1,1,1,10.889,tp8pp1dp1etp1ep1,152,152,1,10.048,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__empirical,qwen3_32b,h100_sxm,EMPIRICAL,decode,9.8001,8.969080000000002,1.0926538730839728,8.969080000000002,8.969,8.91953243836608e-06,165.307,13.636,73.335,574.021,574.021,1,1,1,10.889,tp8pp1dp1etp1ep1,136,136,1,9.749,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__empirical,qwen3_32b,h100_sxm,EMPIRICAL,decode,9.8001,8.7308,1.1224744582397947,8.7308,8.731,2.2907408255776546e-05,165.307,12.772,78.295,558.771,558.771,1,1,1,10.889,tp8pp1dp1etp1ep1,124,124,1,9.49,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__empirical,qwen3_32b,h100_sxm,EMPIRICAL,decode,9.8001,8.458480000000002,1.1586124220900207,8.458480000000002,8.458,5.6747784472076326e-05,165.307,11.909,83.973,541.343,541.343,1,1,1,10.889,tp8pp1dp1etp1ep1,112,112,1,9.194,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__empirical,qwen3_32b,h100_sxm,EMPIRICAL,decode,9.8001,8.02608,1.2210319358890018,8.02608,8.026,9.967505930731328e-06,165.307,10.757,92.963,513.669,513.669,1,1,1,10.889,tp8pp1dp1etp1ep1,96,96,1,8.724,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__empirical,qwen3_32b,h100_sxm,EMPIRICAL,decode,9.8001,7.636000000000001,1.2834075432163434,7.636000000000001,7.636,1.1631461756156694e-16,165.307,9.893,101.078,488.704,488.704,1,1,1,10.889,tp8pp1dp1etp1ep1,84,84,1,8.3,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__empirical,qwen3_32b,h100_sxm,EMPIRICAL,decode,9.8001,6.99568,1.400878828076756,6.99568,6.996,4.5742515380966545e-05,165.307,8.742,114.394,447.724,447.724,1,1,1,10.889,tp8pp1dp1etp1ep1,68,68,1,7.604,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__empirical,qwen3_32b,h100_sxm,EMPIRICAL,prefill,9.8001,10.69592,0.9162465687851069,9.8001,9.8,1.0203977510409785e-05,165.307,6.726,148.666,418.138,313.6035,1,1,1,10.889,tp8pp1dp1etp1ep1,40,40,2,5.813,tp8pp1dp1etp1ep1,24
qwen3_32b__h100_sxm__empirical,qwen3_32b,h100_sxm,EMPIRICAL,decode,9.8001,8.636040000000001,1.1347909458501813,8.636040000000001,8.636,4.631752516435589e-06,165.307,4.999,200.035,276.353,276.353,1,1,1,10.889,tp8pp1dp1etp1ep1,16,16,3,3.129,tp8pp1dp1etp1ep1,32
qwen3_32b__h100_sxm__empirical,qwen3_32b,h100_sxm,EMPIRICAL,decode,9.8001,1.3524,7.246450754214729,1.3524,1.352,0.00029577048210585323,165.307,3.991,250.533,43.277,43.277,1,1,1,10.889,tp8pp1dp1etp1ep1,2,2,3,0.49,tp8pp1dp1etp1ep1,32
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,prefill,17.649,17.84156,0.9892072217900229,17.649,17.649,0.0,458.935,37.71,26.518,564.768,564.768,1,1,5,3.922,tp2pp1dp1etp1ep1,68,68,11,1.763,tp2pp1dp1etp1ep1,32
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,prefill,17.6283,18.7496,0.9401960575158936,17.6283,17.628,1.701809022987474e-05,275.679,29.74,33.625,564.106,564.106,1,1,3,6.529,tp4pp1dp1etp1ep1,124,124,5,4.076,tp4pp1dp1etp1ep1,32
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,17.6283,17.2684,1.0208415371429895,17.2684,17.268,2.3163697852671224e-05,275.679,24.998,40.003,552.589,552.589,1,1,3,6.529,tp4pp1dp1etp1ep1,96,96,5,3.754,tp4pp1dp1etp1ep1,32
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,7.805280000000001,1.1276981735440623,7.805280000000001,7.805,3.587315253276578e-05,184.05,24.886,40.183,499.538,499.538,1,1,1,9.78,tp8pp1dp1etp1ep1,216,216,1,8.484,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,7.255120000000001,1.2132121867040102,7.255120000000001,7.255,1.654004344528914e-05,184.05,19.832,50.423,464.328,464.328,1,1,1,9.78,tp8pp1dp1etp1ep1,160,160,1,7.886,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,7.0426,1.2498225087325703,7.0426,7.043,5.679720557747933e-05,184.05,18.388,54.382,450.726,450.726,1,1,1,9.78,tp8pp1dp1etp1ep1,144,144,1,7.655,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,6.923000000000001,1.2714141268236312,6.923000000000001,6.923,1.2829386388850571e-16,184.05,17.666,56.605,443.072,443.072,1,1,1,9.78,tp8pp1dp1etp1ep1,136,136,1,7.525,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,6.79328,1.295692213481558,6.79328,6.793,4.121720288285747e-05,184.05,16.944,59.017,434.77,434.77,1,1,1,9.78,tp8pp1dp1etp1ep1,128,128,1,7.384,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,6.5770800000000005,1.3382838584903938,6.5770800000000005,6.577,1.2163452474430005e-05,184.05,15.861,63.047,420.933,420.933,1,1,1,9.78,tp8pp1dp1etp1ep1,116,116,1,7.149,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,6.32868,1.390811354026432,6.32868,6.329,5.056346663118246e-05,184.05,14.778,67.667,405.036,405.036,1,1,1,9.78,tp8pp1dp1etp1ep1,104,104,1,6.879,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,6.04164,1.4568891890281446,6.04164,6.042,5.958646989885096e-05,184.05,13.695,73.018,386.665,386.665,1,1,1,9.78,tp8pp1dp1etp1ep1,92,92,1,6.567,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,5.8761,5.05632,1.1621297702677045,5.05632,5.056,6.328713372577685e-05,275.679,12.805,78.097,323.604,323.604,1,1,1,6.529,tp4pp1dp1etp1ep1,24,24,3,1.832,tp4pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,prefill,8.802,9.53856,0.9227807971014492,8.802,8.802,0.0,184.05,7.919,126.275,281.664,281.664,1,1,1,9.78,tp8pp1dp1etp1ep1,28,28,3,3.456,tp8pp1dp1etp1ep1,32
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,6.281759999999999,1.4011996637884925,6.281759999999999,6.282,3.820585313680945e-05,184.05,6.872,145.511,201.016,201.016,1,1,1,9.78,tp8pp1dp1etp1ep1,16,16,3,2.276,tp8pp1dp1etp1ep1,32
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,2.71308,3.244283250033172,2.71308,2.713,2.9486782549751574e-05,184.05,5.964,167.684,86.819,86.819,1,1,1,9.78,tp8pp1dp1etp1ep1,6,6,3,0.983,tp8pp1dp1etp1ep1,32
qwen3_32b__h200_sxm__silicon,qwen3_32b,h200_sxm,SILICON,prefill,3.4686000000000003,3.53648,0.9808057729719948,3.4686000000000003,3.469,0.00011532030213905087,467.01,34.584,28.915,887.962,887.962,1,1,1,3.854,tp2pp1dp1etp1ep1,136,136,1,3.844,tp2pp1dp1etp1ep1,4
qwen3_32b__h200_sxm__silicon,qwen3_32b,h200_sxm,SILICON,prefill,24.2802,24.90624,0.9748641304347826,24.2802,24.28,8.237164438494489e-06,467.01,24.697,40.491,776.966,776.966,1,1,7,3.854,tp2pp1dp1etp1ep1,76,76,9,3.008,tp2pp1dp1etp1ep1,32
qwen3_32b__h200_sxm__silicon,qwen3_32b,h200_sxm,SILICON,prefill,6.0651,6.08396,0.9969000453651897,6.0651,6.065,1.6487774315306745e-05,267.098,18.921,52.85,776.333,776.333,1,1,1,6.739,tp4pp1dp1etp1ep1,128,128,1,6.613,tp4pp1dp1etp1ep1,8
qwen3_32b__h200_sxm__silicon,qwen3_32b,h200_sxm,SILICON,prefill,10.405800000000001,10.474200000000002,0.9934696683278913,10.405800000000001,10.406,1.9220050356487137e-05,467.01,18.889,52.941,665.971,665.971,1,1,3,3.854,tp2pp1dp1etp1ep1,44,44,5,2.277,tp2pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__silicon,qwen3_32b,h200_sxm,SILICON,decode,6.0651,5.18512,1.1697125621007807,5.18512,5.185,2.314314808544183e-05,267.098,16.65,60.061,663.695,663.695,1,1,1,6.739,tp4pp1dp1etp1ep1,96,96,1,5.636,tp4pp1dp1etp1ep1,8
qwen3_32b__h200_sxm__silicon,qwen3_32b,h200_sxm,SILICON,decode,6.0651,4.98088,1.2176763945326932,4.98088,4.981,2.4092128298593414e-05,267.098,15.888,62.94,637.553,637.553,1,1,1,6.739,tp4pp1dp1etp1ep1,88,88,1,5.414,tp4pp1dp1etp1ep1,8
qwen3_32b__h200_sxm__silicon,qwen3_32b,h200_sxm,SILICON,decode,6.0651,4.6368,1.3080357142857144,4.6368,4.637,4.3133195307007826e-05,267.098,14.742,67.836,593.51,593.51,1,1,1,6.739,tp4pp1dp1etp1ep1,76,76,1,5.04,tp4pp1dp1etp1ep1,8
qwen3_32b__h200_sxm__silicon,qwen3_32b,h200_sxm,SILICON,prefill,9.2268,9.2736,0.9949534161490684,9.2268,9.227,2.1675987341172872e-05,175.576,13.965,71.608,590.515,590.515,1,1,1,10.252,tp8pp1dp1etp1ep1,144,144,1,10.08,tp8pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__silicon,qwen3_32b,h200_sxm,SILICON,decode,9.2268,9.225760000000001,1.000112727840308,9.225760000000001,9.226,2.6014116994133374e-05,175.576,12.477,80.149,590.449,590.449,1,1,1,10.252,tp8pp1dp1etp1ep1,128,128,1,10.028,tp8pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__silicon,qwen3_32b,h200_sxm,SILICON,decode,9.2268,8.69676,1.0609468353731737,8.69676,8.697,2.759648420788845e-05,175.576,11.996,83.361,556.593,556.593,1,1,1,10.252,tp8pp1dp1etp1ep1,116,116,1,9.453,tp8pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__silicon,qwen3_32b,h200_sxm,SILICON,decode,18.1953,16.7118,1.088769611890999,16.7118,16.712,1.196759176148194e-05,267.098,11.839,84.467,534.778,534.778,1,1,3,6.739,tp4pp1dp1etp1ep1,44,44,5,3.633,tp4pp1dp1etp1ep1,32
qwen3_32b__h200_sxm__silicon,qwen3_32b,h200_sxm,SILICON,decode,9.2268,7.532960000000001,1.2248571610628491,7.532960000000001,7.533,5.309997663517909e-06,175.576,10.983,91.05,482.109,482.109,1,1,1,10.252,tp8pp1dp1etp1ep1,92,92,1,8.188,tp8pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__silicon,qwen3_32b,h200_sxm,SILICON,prefill,6.0651,6.52188,0.929961912822683,6.0651,6.065,1.6487774315306745e-05,267.098,9.928,100.725,388.166,388.166,1,1,1,6.739,tp4pp1dp1etp1ep1,24,24,3,2.363,tp4pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__silicon,qwen3_32b,h200_sxm,SILICON,prefill,9.2268,9.52476,0.9687173220112633,9.2268,9.227,2.1675987341172872e-05,175.576,7.93,126.098,295.258,295.258,1,1,1,10.252,tp8pp1dp1etp1ep1,28,28,3,3.451,tp8pp1dp1etp1ep1,32
qwen3_32b__h200_sxm__silicon,qwen3_32b,h200_sxm,SILICON,decode,9.2268,6.988320000000001,1.3203173294869153,6.988320000000001,6.988,4.579069075261579e-05,175.576,6.948,143.93,223.626,223.626,1,1,1,10.252,tp8pp1dp1etp1ep1,18,18,3,2.532,tp8pp1dp1etp1ep1,32
qwen3_32b__h200_sxm__silicon,qwen3_32b,h200_sxm,SILICON,decode,9.2268,3.6018000000000003,2.561719140429785,3.6018000000000003,3.602,5.5527791659596275e-05,175.576,5.993,166.855,115.258,115.258,1,1,1,10.252,tp8pp1dp1etp1ep1,8,8,3,1.305,tp8pp1dp1etp1ep1,32
qwen3_32b__h200_sxm__empirical,qwen3_32b,h200_sxm,EMPIRICAL,decode,3.9798,3.8087999999999997,1.0448960302457468,3.8087999999999997,3.809,5.250997689572098e-05,407.021,39.672,25.207,975.053,975.053,1,1,1,4.422,tp2pp1dp1etp1ep1,168,168,1,4.14,tp2pp1dp1etp1ep1,4
qwen3_32b__h200_sxm__empirical,qwen3_32b,h200_sxm,EMPIRICAL,decode,3.9798,3.60272,1.10466536394724,3.60272,3.603,7.771905671272205e-05,407.021,33.948,29.457,922.296,922.296,1,1,1,4.422,tp2pp1dp1etp1ep1,136,136,1,3.916,tp2pp1dp1etp1ep1,4
qwen3_32b__h200_sxm__empirical,qwen3_32b,h200_sxm,EMPIRICAL,prefill,27.8586,30.569760000000002,0.9113123557397899,27.8586,27.859,1.4358223313541258e-05,407.021,29.655,33.721,891.475,891.475,1,1,7,4.422,tp2pp1dp1etp1ep1,112,112,9,3.692,tp2pp1dp1etp1ep1,32
qwen3_32b__h200_sxm__empirical,qwen3_32b,h200_sxm,EMPIRICAL,decode,27.8586,27.58896,1.0097734746072342,27.58896,27.589,1.4498553043857286e-06,407.021,24.646,40.574,882.847,882.847,1,1,7,4.422,tp2pp1dp1etp1ep1,84,84,9,3.332,tp2pp1dp1etp1ep1,32
qwen3_32b__h200_sxm__empirical,qwen3_32b,h200_sxm,EMPIRICAL,prefill,6.6969,6.8034,0.9843460622629863,6.6969,6.697,1.4932282100638644e-05,241.898,17.976,55.629,857.203,857.203,1,1,1,7.441,tp4pp1dp1etp1ep1,136,136,1,7.395,tp4pp1dp1etp1ep1,8
qwen3_32b__h200_sxm__empirical,qwen3_32b,h200_sxm,EMPIRICAL,decode,6.6969,6.62124,1.0114268626420428,6.62124,6.621,3.6246986969177364e-05,241.898,16.842,59.375,847.519,847.519,1,1,1,7.441,tp4pp1dp1etp1ep1,124,124,1,7.197,tp4pp1dp1etp1ep1,8
qwen3_32b__h200_sxm__empirical,qwen3_32b,h200_sxm,EMPIRICAL,decode,6.6969,6.25508,1.0706337888564175,6.25508,6.255,1.2789604609457288e-05,241.898,14.952,66.881,800.65,800.65,1,1,1,7.441,tp4pp1dp1etp1ep1,104,104,1,6.799,tp4pp1dp1etp1ep1,8
qwen3_32b__h200_sxm__empirical,qwen3_32b,h200_sxm,EMPIRICAL,decode,6.6969,5.987360000000001,1.1185063199807594,5.987360000000001,5.987,6.0126666844916966e-05,241.898,13.818,72.37,766.382,766.382,1,1,1,7.441,tp4pp1dp1etp1ep1,92,92,1,6.508,tp4pp1dp1etp1ep1,8
qwen3_32b__h200_sxm__empirical,qwen3_32b,h200_sxm,EMPIRICAL,prefill,10.167300000000001,10.93144,0.9300970411949387,10.167300000000001,10.167,2.9506358620388616e-05,159.338,7.898,126.622,650.707,650.707,1,1,1,11.297,tp8pp1dp1etp1ep1,96,96,1,11.882,tp8pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__empirical,qwen3_32b,h200_sxm,EMPIRICAL,decode,10.167300000000001,9.97648,1.0191269866726542,9.97648,9.976,4.811316215735328e-05,159.338,6.851,145.964,638.495,638.495,1,1,1,11.297,tp8pp1dp1etp1ep1,76,76,1,10.844,tp8pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__empirical,qwen3_32b,h200_sxm,EMPIRICAL,decode,10.167300000000001,8.67652,1.1718177333769761,8.67652,8.677,5.53217188457575e-05,159.338,5.804,172.282,555.297,555.297,1,1,1,11.297,tp8pp1dp1etp1ep1,56,56,1,9.431,tp8pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__empirical,qwen3_32b,h200_sxm,EMPIRICAL,decode,10.167300000000001,7.24224,1.4038888520678687,7.24224,7.242,3.313891834567702e-05,159.338,4.967,201.32,463.503,463.503,1,1,1,11.297,tp8pp1dp1etp1ep1,40,40,1,7.872,tp8pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__empirical,qwen3_32b,h200_sxm,EMPIRICAL,decode,10.167300000000001,9.17424,1.1082443886360072,9.17424,9.174,2.616020509598571e-05,159.338,3.921,255.057,391.434,293.57550000000003,1,1,1,11.297,tp8pp1dp1etp1ep1,20,20,2,4.986,tp8pp1dp1etp1ep1,24
qwen3_32b__h200_sxm__empirical,qwen3_32b,h200_sxm,EMPIRICAL,decode,10.167300000000001,1.81056,5.615555408271475,1.81056,1.811,0.00024301873453516922,159.338,2.979,335.704,57.938,57.938,1,1,1,11.297,tp8pp1dp1etp1ep1,2,2,3,0.656,tp8pp1dp1etp1ep1,32
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,decode,26.132399999999997,25.99092,1.0054434394780947,25.99092,25.991,3.0779980085554533e-06,433.944,52.317,19.114,831.709,831.709,1,1,7,4.148,tp2pp1dp1etp1ep1,168,168,9,3.139,tp2pp1dp1etp1ep1,32
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,decode,26.132399999999997,25.41132,1.0283763299191069,25.41132,25.411,1.2592812966762202e-05,433.944,48.419,20.653,813.162,813.162,1,1,7,4.148,tp2pp1dp1etp1ep1,152,152,9,3.069,tp2pp1dp1etp1ep1,32
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,decode,6.241499999999999,6.0122,1.0381391171285053,6.0122,6.012,3.326569309078575e-05,259.537,44.277,22.585,769.562,769.562,1,1,1,6.935,tp4pp1dp1etp1ep1,296,296,1,6.535,tp4pp1dp1etp1ep1,8
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,decode,6.241499999999999,5.87328,1.0626940993788818,5.87328,5.873,4.767353165523489e-05,259.537,39.202,25.509,751.78,751.78,1,1,1,6.935,tp4pp1dp1etp1ep1,256,256,1,6.384,tp4pp1dp1etp1ep1,8
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,decode,6.241499999999999,5.69204,1.0965312963366383,5.69204,5.692,7.027357502804275e-06,259.537,34.126,29.303,728.581,728.581,1,1,1,6.935,tp4pp1dp1etp1ep1,216,216,1,6.187,tp4pp1dp1etp1ep1,8
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,prefill,11.1996,11.426400000000001,0.9801512287334593,11.1996,11.2,3.571556126996212e-05,433.944,29.905,33.44,716.774,716.774,1,1,3,4.148,tp2pp1dp1etp1ep1,76,76,5,2.484,tp2pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,decode,6.241499999999999,5.44824,1.1455993128056032,5.44824,5.448,4.40509228667966e-05,259.537,29.05,34.423,697.375,697.375,1,1,1,6.935,tp4pp1dp1etp1ep1,176,176,1,5.922,tp4pp1dp1etp1ep1,8
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,decode,6.241499999999999,5.18236,1.2043740689570002,5.18236,5.182,6.94664207040217e-05,259.537,24.99,40.016,663.342,663.342,1,1,1,6.935,tp4pp1dp1etp1ep1,144,144,1,5.633,tp4pp1dp1etp1ep1,8
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,prefill,9.400500000000001,9.505440000000002,0.9889600060596878,9.400500000000001,9.401,5.318866017752616e-05,172.334,15.894,62.916,601.632,601.632,1,1,1,10.445,tp8pp1dp1etp1ep1,168,168,1,10.332,tp8pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,prefill,18.7245,19.393600000000003,0.9654989274812308,18.7245,18.724,2.6702982723107947e-05,259.537,14.838,67.393,599.184,599.184,1,1,3,6.935,tp4pp1dp1etp1ep1,64,64,5,4.216,tp4pp1dp1etp1ep1,32
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,decode,9.400500000000001,9.237720000000001,1.0176212312128967,9.237720000000001,9.238,3.0310509519479003e-05,172.334,14.798,67.578,591.214,591.214,1,1,1,10.445,tp8pp1dp1etp1ep1,152,152,1,10.041,tp8pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,decode,18.7245,18.216,1.0279150197628457,18.216,18.216,0.0,259.537,13.823,72.342,582.912,582.912,1,1,3,6.935,tp4pp1dp1etp1ep1,56,56,5,3.96,tp4pp1dp1etp1ep1,32
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,decode,9.400500000000001,8.92676,1.0530696467699368,8.92676,8.927,2.6885454520990365e-05,172.334,13.701,72.986,571.313,571.313,1,1,1,10.445,tp8pp1dp1etp1ep1,136,136,1,9.703,tp8pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,decode,9.400500000000001,8.659040000000001,1.0856284299414254,8.659040000000001,8.659,4.619449731178288e-06,172.334,12.879,77.647,554.179,554.179,1,1,1,10.445,tp8pp1dp1etp1ep1,124,124,1,9.412,tp8pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,decode,18.7245,16.8498,1.1112594808246983,16.8498,16.85,1.1869577087151575e-05,259.537,12.808,78.075,539.194,539.194,1,1,3,6.935,tp4pp1dp1etp1ep1,48,48,5,3.663,tp4pp1dp1etp1ep1,32
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,decode,9.400500000000001,8.243200000000002,1.1403945069875776,8.243200000000002,8.243,2.426242236040739e-05,172.334,11.782,84.873,527.565,527.565,1,1,1,10.445,tp8pp1dp1etp1ep1,108,108,1,8.96,tp8pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,decode,9.400500000000001,7.87704,1.1934051369549985,7.87704,7.877,5.07804962273418e-06,172.334,10.96,91.241,504.131,504.131,1,1,1,10.445,tp8pp1dp1etp1ep1,96,96,1,8.562,tp8pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,decode,9.400500000000001,7.293760000000001,1.2888414206115912,7.293760000000001,7.294,3.290483920486933e-05,172.334,9.863,101.384,466.801,466.801,1,1,1,10.445,tp8pp1dp1etp1ep1,80,80,1,7.928,tp8pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,decode,9.400500000000001,6.56512,1.4318854796256582,6.56512,6.565,1.827841684537342e-05,172.334,8.767,114.065,420.168,420.168,1,1,1,10.445,tp8pp1dp1etp1ep1,64,64,1,7.136,tp8pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,decode,6.241499999999999,4.93488,1.264772395681354,4.93488,4.935,2.4316700710026985e-05,259.537,8.748,114.317,315.832,315.832,1,1,1,6.935,tp4pp1dp1etp1ep1,16,16,3,1.788,tp4pp1dp1etp1ep1,16
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,prefill,9.400500000000001,9.455760000000001,0.9941559430442396,9.400500000000001,9.401,5.318866017752616e-05,172.334,6.848,146.027,401.088,300.81600000000003,1,1,1,10.445,tp8pp1dp1etp1ep1,36,36,2,5.139,tp8pp1dp1etp1ep1,24
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,prefill,9.400500000000001,10.07952,0.9326336968427068,9.400500000000001,9.401,5.318866017752616e-05,172.334,5.889,169.82,300.816,300.816,1,1,1,10.445,tp8pp1dp1etp1ep1,22,22,3,3.652,tp8pp1dp1etp1ep1,32
qwen3_32b__h200_sxm__analytical,qwen3_32b,h200_sxm,ANALYTICAL,decode,9.400500000000001,4.3469999999999995,2.162525879917185,4.3469999999999995,4.347,2.0431985730391658e-16,172.334,4.964,201.463,139.104,139.104,1,1,1,10.445,tp8pp1dp1etp1ep1,8,8,3,1.575,tp8pp1dp1etp1ep1,32
qwen3_32b__b200_sxm__silicon,qwen3_32b,b200_sxm,SILICON,decode,51.3396,49.852959999999996,1.0298204961149748,49.852959999999996,49.853,8.023595791622227e-07,410.252,30.165,33.151,1595.295,1595.295,1,1,13,4.388,tp1pp1dp1etp1ep1,88,88,19,2.852,tp1pp1dp1etp1ep1,32
qwen3_32b__b200_sxm__silicon,qwen3_32b,b200_sxm,SILICON,decode,51.3396,48.54196000000001,1.057633437133564,48.54196000000001,48.542,8.240293550441774e-07,410.252,29.568,33.821,1553.343,1553.343,1,1,13,4.388,tp1pp1dp1etp1ep1,84,84,19,2.777,tp1pp1dp1etp1ep1,32
qwen3_32b__b200_sxm__silicon,qwen3_32b,b200_sxm,SILICON,prefill,48.144600000000004,51.02964,0.943463445950236,48.144600000000004,48.145,8.30830456580941e-06,235.534,29.183,34.267,1540.627,1540.627,1,1,7,7.642,tp2pp1dp1etp1ep1,184,184,9,6.163,tp2pp1dp1etp1ep1,32
qwen3_32b__b200_sxm__silicon,qwen3_32b,b200_sxm,SILICON,decode,48.144600000000004,47.10492,1.0220715797840227,47.10492,47.105,1.6983363945203895e-06,235.534,24.742,40.417,1507.357,1507.357,1,1,7,7.642,tp2pp1dp1etp1ep1,144,144,9,5.689,tp2pp1dp1etp1ep1,32
