model_key,system,mode,model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w,tokens/s/gpu_cluster
deepseek_v3,b200_sxm,EMPIRICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,21,2.756,1,1,1,3,3,7,184.468,6.856,7198.156,2.756,0.086,2822.472,88.202,145.864,9.758,0.428,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,172.209,sglang,0.5.10,b200_sxm,0.0,88.202
deepseek_v3,b200_sxm,EMPIRICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,14,2.634,1,1,1,2,2,7,184.468,4.786,5080.546,2.634,0.082,2697.175,84.287,208.949,9.758,0.409,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,171.874,sglang,0.5.10,b200_sxm,0.0,84.287
deepseek_v3,b200_sxm,EMPIRICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,7,2.318,1,1,1,1,1,7,184.468,2.716,2962.936,2.318,0.072,2374.042,74.189,368.188,9.758,0.36,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,171.539,sglang,0.5.10,b200_sxm,0.0,74.189
deepseek_v3,b200_sxm,EMPIRICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,6,2.051,1,1,1,2,2,3,119.716,2.632,2812.252,2.051,0.064,2099.896,65.622,380.007,15.036,0.743,32,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,91.596,sglang,0.5.10,b200_sxm,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,90.062,sglang,0.5.10,b200_sxm,0.0,65.622
deepseek_v3,b200_sxm,EMPIRICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,3,1.731,1,1,1,1,1,3,119.716,1.559,1714.573,1.731,0.054,1772.052,55.377,641.589,15.036,0.627,32,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,91.596,sglang,0.5.10,b200_sxm,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,89.727,sglang,0.5.10,b200_sxm,0.0,55.377
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,672,20.316,1,8,1,84,672,1,637.927,29.53,30847.117,20.316,1.27,20803.277,1300.205,33.864,22.573,22.245,16,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,8,1,tp1pp1dp8etp8ep1,fp8,bfloat16,bfloat16,fp8_block,half,129.934,sglang,0.5.10,b200_sxm,0.0,1300.205
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,544,19.696,1,8,1,68,544,1,637.927,24.839,26048.224,19.696,1.231,20168.991,1260.562,40.259,22.573,21.409,16,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,124.042,sglang,0.5.10,b200_sxm,0.0,1260.562
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,512,18.83,1,8,1,64,512,1,637.927,24.454,25654.369,18.83,1.177,19281.551,1205.097,40.894,22.573,20.467,16,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,2,4,tp1pp1dp8etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,122.702,sglang,0.5.10,b200_sxm,0.0,1205.097
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,448,16.492,1,8,1,56,448,1,637.927,24.43,25629.817,16.492,1.031,16887.726,1055.483,40.934,22.573,17.926,16,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,8,1,tp1pp1dp8etp8ep1,fp8,bfloat16,bfloat16,fp8_block,half,120.308,sglang,0.5.10,b200_sxm,0.0,1055.483
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,448,20.316,1,8,1,28,224,2,637.927,18.701,19769.05,20.316,0.846,20803.277,866.803,53.473,22.573,11.709,24,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,2,4,tp1pp1dp8etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,110.639,sglang,0.5.10,b200_sxm,0.0,650.10225
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,384,20.316,1,8,1,16,128,3,637.927,16.723,17745.556,20.316,0.635,20803.277,650.102,59.797,22.573,7.482,32,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,106.618,sglang,0.5.10,b200_sxm,0.0,650.102
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,264,14.893,1,8,1,11,88,3,637.927,15.942,16946.593,14.893,0.465,15250.391,476.575,62.726,22.573,5.396,32,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,104.943,sglang,0.5.10,b200_sxm,0.0,476.575
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,240,13.576,1,8,1,10,80,3,637.927,15.898,16901.581,13.576,0.424,13902.275,434.446,62.9,22.573,4.919,32,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,4,2,tp1pp1dp8etp4ep2,fp8,bfloat16,bfloat16,fp8_block,half,104.608,sglang,0.5.10,b200_sxm,0.0,434.446
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,216,12.243,1,8,1,9,72,3,637.927,15.865,16867.822,12.243,0.383,12537.201,391.788,63.03,22.573,4.436,32,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,8,1,tp1pp1dp8etp8ep1,fp8,bfloat16,bfloat16,fp8_block,half,104.273,sglang,0.5.10,b200_sxm,0.0,391.788
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,96,5.815,1,8,1,4,32,3,637.927,14.849,15828.454,5.815,0.182,5954.888,186.09,67.343,22.573,2.107,32,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,102.597,sglang,0.5.10,b200_sxm,0.0,186.09
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,56,3.639,1,1,1,8,8,7,234.216,13.848,14400.72,3.639,0.114,3725.926,116.435,72.215,7.685,0.565,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.885,sglang,0.5.10,b200_sxm,0.0,116.435
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,49,3.49,1,1,1,7,7,7,234.216,12.631,13155.729,3.49,0.109,3574.252,111.695,79.173,7.685,0.542,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.55,sglang,0.5.10,b200_sxm,0.0,111.695
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,42,3.31,1,1,1,6,6,7,234.216,11.413,11909.715,3.31,0.103,3389.604,105.925,87.616,7.685,0.514,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.214,sglang,0.5.10,b200_sxm,0.0,105.925
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,35,3.085,1,1,1,5,5,7,234.216,10.196,10664.724,3.085,0.096,3158.794,98.712,98.074,7.685,0.479,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,172.879,sglang,0.5.10,b200_sxm,0.0,98.712
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,28,2.801,1,1,1,4,4,7,234.216,8.979,9419.733,2.801,0.088,2868.634,89.645,111.368,7.685,0.435,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,172.544,sglang,0.5.10,b200_sxm,0.0,89.645
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,21,2.434,1,1,1,3,3,7,234.216,7.762,8174.742,2.434,0.076,2492.744,77.898,128.83,7.685,0.378,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,172.209,sglang,0.5.10,b200_sxm,0.0,77.898
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,14,1.919,1,1,1,2,2,7,234.216,6.556,6941.004,1.919,0.06,1965.179,61.412,152.538,7.685,0.298,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,171.874,sglang,0.5.10,b200_sxm,0.0,61.412
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,12,1.662,1,1,1,4,4,3,161.66,6.493,6803.999,1.662,0.052,1701.396,53.169,154.001,11.134,0.602,32,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,91.596,sglang,0.5.10,b200_sxm,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,90.732,sglang,0.5.10,b200_sxm,0.0,53.169
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,9,1.383,1,1,1,3,3,3,161.66,5.848,6144.164,1.383,0.043,1415.946,44.248,170.985,11.134,0.501,32,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,91.596,sglang,0.5.10,b200_sxm,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,90.397,sglang,0.5.10,b200_sxm,0.0,44.248
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,7,1.179,1,1,1,1,1,7,234.216,5.343,5700.105,1.179,0.037,1206.804,37.713,187.17,7.685,0.183,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,4,1,tp4pp1dp1etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,171.539,sglang,0.5.10,b200_sxm,0.0,37.713
deepseek_v3,b200_sxm,ANALYTICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,3,0.591,1,1,1,1,1,3,161.66,4.571,4837.793,0.591,0.018,604.815,18.9,218.794,11.134,0.214,32,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,91.596,sglang,0.5.10,b200_sxm,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,89.727,sglang,0.5.10,b200_sxm,0.0,18.9
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,2592,34.52,1,4,5,216,864,3,938.585,64.674,67100.087,34.52,1.079,35347.968,1104.624,15.462,7.671,13.059,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,254.53,sglang,0.5.10,b300_sxm,0.0,1104.624
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,2208,33.352,1,4,5,184,736,3,938.585,59.537,61844.936,33.352,1.042,34152.284,1067.259,16.796,7.671,12.084,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,243.654,sglang,0.5.10,b300_sxm,0.0,1067.259
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,1824,30.078,1,4,5,152,608,3,938.585,54.537,56729.936,30.078,0.94,30800.364,962.511,18.336,7.671,10.898,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,232.778,sglang,0.5.10,b300_sxm,0.0,962.511
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,704,13.808,1,4,2,88,704,1,938.585,44.239,46195.082,13.808,0.863,14139.187,883.699,22.604,7.671,15.556,16,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,4,2,tp1pp1dp8etp4ep2,fp8,bfloat16,bfloat16,fp8_block,half,130.964,sglang,0.5.10,b300_sxm,0.0,883.699
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,288,6.526,1,4,1,72,288,1,938.585,39.688,41539.409,6.526,0.816,6682.173,835.272,25.197,7.671,7.093,8,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,4,2,2,tp1pp1dp4etp2ep2,fp8,bfloat16,bfloat16,fp8_block,half,205.447,sglang,0.5.10,b300_sxm,0.0,835.272
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,272,6.223,1,4,1,68,272,1,938.585,39.31,41152.715,6.223,0.778,6372.229,796.529,25.439,7.671,6.764,8,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,204.229,sglang,0.5.10,b300_sxm,0.0,796.529
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,448,11.838,1,4,2,56,448,1,938.585,34.036,35757.413,11.838,0.74,12121.743,757.609,29.381,7.671,12.867,16,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,4,2,tp1pp1dp8etp4ep2,fp8,bfloat16,bfloat16,fp8_block,half,120.088,sglang,0.5.10,b300_sxm,0.0,757.609
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,352,10.627,1,4,2,44,352,1,938.585,29.788,31411.709,10.627,0.664,10881.966,680.123,33.57,7.671,11.551,16,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,4,2,tp1pp1dp8etp4ep2,fp8,bfloat16,bfloat16,fp8_block,half,116.009,sglang,0.5.10,b300_sxm,0.0,680.123
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,320,9.881,1,4,2,40,320,1,938.585,29.125,30733.46,9.881,0.618,10117.939,632.371,34.334,7.671,10.74,16,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,8,1,tp1pp1dp8etp8ep1,fp8,bfloat16,bfloat16,fp8_block,half,114.807,sglang,0.5.10,b300_sxm,0.0,632.371
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,336,13.808,1,4,2,14,112,3,938.585,19.982,21380.171,13.808,0.431,14139.187,441.85,50.045,7.671,5.479,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,2,4,tp1pp1dp8etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,105.948,sglang,0.5.10,b300_sxm,0.0,441.85
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,288,13.013,1,4,2,12,96,3,938.585,19.905,21301.4,13.013,0.407,13325.722,416.429,50.24,7.671,4.715,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,105.278,sglang,0.5.10,b300_sxm,0.0,416.429
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,264,12.599,1,4,2,11,88,3,938.585,18.843,20214.974,12.599,0.394,12901.786,403.181,53.069,7.671,4.565,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,2,4,tp1pp1dp8etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,104.943,sglang,0.5.10,b300_sxm,0.0,403.181
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,216,10.397,1,4,2,9,72,3,938.585,18.682,20050.271,10.397,0.325,10646.446,332.701,53.526,7.671,3.767,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,104.273,sglang,0.5.10,b300_sxm,0.0,332.701
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,192,9.809,1,4,2,8,64,3,938.585,17.604,18947.477,9.809,0.307,10044.457,313.889,56.804,7.671,3.554,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,2,4,tp1pp1dp8etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,103.937,sglang,0.5.10,b300_sxm,0.0,313.889
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,144,7.761,1,4,2,6,48,3,938.585,16.684,18006.317,7.761,0.243,7947.387,248.356,59.939,7.671,2.812,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,2,4,tp1pp1dp8etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,103.267,sglang,0.5.10,b300_sxm,0.0,248.356
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,120,6.572,1,4,2,5,40,3,938.585,16.423,17739.314,6.572,0.205,6729.277,210.29,60.89,7.671,2.381,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,102.932,sglang,0.5.10,b300_sxm,0.0,210.29
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,72,4.184,1,4,2,3,24,3,938.585,15.478,16772.579,4.184,0.131,4284.58,133.893,64.608,7.671,1.516,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,2,4,tp1pp1dp8etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,102.262,sglang,0.5.10,b300_sxm,0.0,133.893
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,56,3.368,1,1,1,8,8,7,368.608,14.95,15662.458,3.368,0.105,3448.955,107.78,66.889,4.883,0.523,32,4,1,1,4,1,tp4pp1dp1etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,176.93,sglang,0.5.10,b300_sxm,4,1,1,2,2,tp4pp1dp1etp2ep2,fp8,bfloat16,bfloat16,fp8_block,half,173.885,sglang,0.5.10,b300_sxm,0.0,107.78
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,49,3.078,1,1,1,7,7,7,368.608,14.328,15026.152,3.078,0.096,3152.2,98.506,69.791,4.883,0.478,32,4,1,1,4,1,tp4pp1dp1etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,176.93,sglang,0.5.10,b300_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.55,sglang,0.5.10,b300_sxm,0.0,98.506
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,42,2.866,1,1,1,6,6,7,368.608,13.166,13837.426,2.866,0.09,2934.579,91.706,75.951,4.883,0.445,32,4,1,1,4,1,tp4pp1dp1etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,176.93,sglang,0.5.10,b300_sxm,4,1,1,2,2,tp4pp1dp1etp2ep2,fp8,bfloat16,bfloat16,fp8_block,half,173.214,sglang,0.5.10,b300_sxm,0.0,91.706
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,35,2.563,1,1,1,5,5,7,368.608,12.283,12934.117,2.563,0.08,2624.635,82.02,81.414,4.883,0.398,32,4,1,1,4,1,tp4pp1dp1etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,176.93,sglang,0.5.10,b300_sxm,4,1,1,2,2,tp4pp1dp1etp2ep2,fp8,bfloat16,bfloat16,fp8_block,half,172.879,sglang,0.5.10,b300_sxm,0.0,82.02
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,28,2.215,1,1,1,4,4,7,368.608,11.372,12002.164,2.215,0.069,2268.529,70.892,87.936,4.883,0.344,32,4,1,1,4,1,tp4pp1dp1etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,176.93,sglang,0.5.10,b300_sxm,4,1,1,2,2,tp4pp1dp1etp2ep2,fp8,bfloat16,bfloat16,fp8_block,half,172.544,sglang,0.5.10,b300_sxm,0.0,70.892
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,21,1.951,1,1,1,3,3,7,368.608,9.685,10276.363,1.951,0.061,1998.152,62.442,103.249,4.883,0.303,32,4,1,1,4,1,tp4pp1dp1etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,176.93,sglang,0.5.10,b300_sxm,4,1,1,2,2,tp4pp1dp1etp2ep2,fp8,bfloat16,bfloat16,fp8_block,half,172.209,sglang,0.5.10,b300_sxm,0.0,62.442
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,18,1.673,1,1,1,6,6,3,309.931,9.672,10204.387,1.673,0.052,1712.701,53.522,103.389,5.808,0.606,32,8,1,1,8,1,tp8pp1dp1etp8ep1,fp8,bfloat16,bfloat16,fp8_block,half,95.118,sglang,0.5.10,b300_sxm,8,1,1,2,4,tp8pp1dp1etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,91.402,sglang,0.5.10,b300_sxm,0.0,53.522
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,14,1.571,1,1,1,2,2,7,368.608,8.015,8567.953,1.571,0.049,1609.073,50.284,124.769,4.883,0.244,32,4,1,1,4,1,tp4pp1dp1etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,176.93,sglang,0.5.10,b300_sxm,4,1,1,2,2,tp4pp1dp1etp2ep2,fp8,bfloat16,bfloat16,fp8_block,half,171.874,sglang,0.5.10,b300_sxm,0.0,50.284
deepseek_v3,b300_sxm,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,9,1.082,1,1,1,3,3,3,309.931,7.489,7971.178,1.082,0.034,1107.886,34.621,133.528,5.808,0.392,32,8,1,1,8,1,tp8pp1dp1etp8ep1,fp8,bfloat16,bfloat16,fp8_block,half,95.118,sglang,0.5.10,b300_sxm,8,1,1,2,4,tp8pp1dp1etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,90.397,sglang,0.5.10,b300_sxm,0.0,34.621
